Compound ID,InChIKey,SMILES,LogS
B-1650,WWPTYZFXUOTSDY-UHFFFAOYSA-N,CC(C)C(C)C(C)C(O)C#CC(C)C(C)O,-2.2756
B-1651,DGQLVPJVXFOQEV-UHFFFAOYSA-N,Cc1c(C(O)=O)c(O)cc2C(=O)c3c(O)c(O)c(C4OC(CO)C(O)C(O)C4O)c(O)c3C(=O)c12,-2.5784
B-1652,AFHJQYHRLPMKHU-WEZNYRQKSA-N,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@@H]2c3cccc(O)c3C(=O)c4c(O)cc(CO)cc24,-1.7025
B-1653,XYCDHXSQODHSLG-UHFFFAOYSA-N,NCCO.Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)[N+]([O-])=O,-3.5891
B-1654,ZJMLMBICUVVJDX-UHFFFAOYSA-N,C1CN(CCO1)C(c2ccccc2)(c3ccccc3)c4ccccc4,-7.2168
B-1655,IIPZYDQGBIWLBU-UHFFFAOYSA-N,CC(C)(C)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-4.7274
B-1656,ISHCVXKNSGUMPL-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(NN=C2C=CC(=O)C=C2)cc1,-4.796
B-1657,IBBMAWULFFBRKK-UHFFFAOYSA-N,NC(=O)c1ccccn1,0.1685
B-1658,GOQYKNQRPGWPLP-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCO,-7.506
B-1659,DPYMAXOKJUBANR-UHFFFAOYSA-N,CC1CN(CC(C)O1)N=O,-0.0655
B-1661,UTBIMNXEDGNJFE-UHFFFAOYSA-N,Cc1ccc(C)c(C)n1,-0.5893
B-1663,PEHSSTUGJUBZBI-UHFFFAOYSA-N,Oc1ccc2CCCc2c1,-1.3285
B-1664,FQDIANVAWVHZIR-UPHRSURJSA-N,ClC\C=C/CCl,-2.3333
B-1667,GVNVAWHJIKLAGL-UHFFFAOYSA-N,O=C1CCCCC1C2=CCCCC2,-2.774
B-1674,YBUGOACXDPDUIR-UHFFFAOYSA-N,COc1ccc(O)c(c1)[N+]([O-])=O,-2.8409
B-1675,FENFUOGYJVOCRY-UHFFFAOYSA-N,CCCOCC(C)O,0.9275
B-1676,GJYMQFMQRRNLCY-ONEGZZNKSA-N,C/C=C/C(C)O,0.0152
B-1677,RHPUJHQBPORFGV-UHFFFAOYSA-N,Cc1cc(Cl)ccc1O,-1.5519999999999998
B-1678,WJQZZLQMLJPKQH-UHFFFAOYSA-N,Cc1cc(Cl)cc(Cl)c1O,-2.0439
B-1679,AJVBPNRMKNARPG-UHFFFAOYSA-N,NC(=O)c1cccc(c1)[S](N)(=O)=O,-2.1554
B-1680,VWWPGQPTCCQNIO-UHFFFAOYSA-N,OC(=O)C=C(Br)Br,-0.8358
B-1682,MIWFLWHJKFXSDI-UHFFFAOYSA-N,CC(NC(N)=O)NC(N)=O,-0.5916
B-1683,KZDDDHJBINUIKQ-UHFFFAOYSA-N,NC(=O)NN=C1CCCCC1,-1.4127
B-1684,GZKLCZIMSAHQDR-UHFFFAOYSA-N,OC(=O)CCC(=O)c1ccc2ccccc2c1,-3.8533
B-1688,STSRVFAXSLNLLI-ARJAWSKDSA-N,C=C\C=C/C#N,-0.7221
B-1690,DSOOGBGKEWZRIH-UHFFFAOYSA-N,CN(C)C1CSSC1,-1.873
B-1692,VPIAKHNXCOTPAY-UHFFFAOYSA-N,CCCCCCCS,-4.1549
B-1693,BXPMAGSOWXBZHS-WEVVVXLNSA-N,CNC(=O)O\N=C\C(C)(C)[S](C)=O,-0.8673
B-1694,YRRKLBAKDXSTNC-WEVVVXLNSA-N,CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O,-1.3469
B-1695,SKDFWEPBABSFMG-UHFFFAOYSA-N,FC(F)(Cl)CCl,-2.2007
B-1696,XMUJIPOFTAHSOK-UHFFFAOYSA-N,CCCCCCCCCC(C)O,-2.9418
B-1697,BWDBEAQIHAEVLV-UHFFFAOYSA-N,CC(C)CCCCCO,-2.3038
B-1698,NPAXPTHCUCUHPT-UHFFFAOYSA-N,Cc1cnc2c(ccc3c(C)c(C)cnc23)c1C,-5.1939
B-1699,ODQWQRRAPPTVAG-GZTJUZNOSA-N,CN(C)CC\C=C1/c2ccccc2COc3ccccc13,-3.9469
B-1701,NQFUSWIGRKFAHK-UHFFFAOYSA-N,CC1(C)C2CC3OC3(C)C1C2,-2.5937
B-1702,YFBZUWUJSCLVST-UHFFFAOYSA-N,CC1(C)OC(=O)c2ccccc12,-1.8684
B-1703,JTSBGMZPPPULTA-UHFFFAOYSA-N,O=C1C=CC(C=C1)=NNc2ccccc2,-3.3429
B-1706,DQKWXTIYGWPGOO-UHFFFAOYSA-N,CCCCCCCC(=O)Oc1c(Br)cc(cc1Br)C#N,-6.7023
B-1707,VKWCOHVAHQOJGU-UHFFFAOYSA-N,ClC1=C(Cl)C(=O)N(N=C1)c2ccccc2,-3.3822
B-1709,HUBANNPOLNYSAD-UHFFFAOYSA-N,OC(=O)c1nc(Cl)ccc1Cl,-1.3884
B-1711,GAPFWGOSHOCNBM-UHFFFAOYSA-N,CC(C)O[N+]([O-])=O,-1.4593
B-1712,FRCHKSNAZZFGCA-UHFFFAOYSA-N,CC(F)(Cl)Cl,-2.4448
B-1713,VGCKEWCZFDSELD-UHFFFAOYSA-N,COc1ccc2Nc3cc(Cl)ccc3Sc2c1,-4.9787
B-1714,NFWKVWVWBFBAOV-MISYRCLQSA-N,CC(C)c1ccc2c(CC[C@H]3[C@@](C)(CCC[C@]23C)C(O)=O)c1,-4.6582
B-1715,RRIGVQQUVAETIG-UHFFFAOYSA-N,C1NNCN2CNNCN12,-0.0128
B-1716,NYQXIOZBHWFCBU-UHFFFAOYSA-N,O=C(Nc1ccccc1)c2cccnc2,-3.093
B-1717,NTOZWWRQYAJWGC-UHFFFAOYSA-N,Nc1ccc2snnc2c1,-1.3045
B-1718,SOIFLUNRINLCBN-UHFFFAOYSA-N,[NH4+].[S-]C#N,0.9178
B-1720,CGKPGVZMSKVVOF-UHFFFAOYSA-N,[O-][N+](=O)CCl,-0.281
B-1721,YYWZDZMCXPSGDF-NSCUHMNNSA-N,C\C(NO)=C/N=O,-0.3462
B-1722,FVJIUQSKXOYFKG-UHFFFAOYSA-N,OCc1ccc(Cl)c(Cl)c1,-2.0439
B-1723,OSPSWZSRKYCQPF-UHFFFAOYSA-N,CCCCO[P+](=O)OCCCC,-1.4249
B-1725,JDPKCYMVSKDOGS-UHFFFAOYSA-N,Clc1ccc(Cl)c2ccccc12,-5.3576
B-1728,XQNAUQUKWRBODG-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,-5.6201
B-1729,JMRDKKYZLXDPLN-UHFFFAOYSA-N,CCCC(O)C(C)CC,-1.8406
B-1731,LWBHHRRTOZQPDM-UHFFFAOYSA-N,OC(=O)CCCCCCCCCC(O)=O,-1.6274
B-1732,NPOJQCVWMSKXDN-UHFFFAOYSA-N,COC(=O)c1c(Cl)c(Cl)c(c(Cl)c1Cl)C(=O)OC,-5.8221
B-1734,LJWIIRATRWPHBA-UHFFFAOYSA-N,CC(O)COCc1c(Cl)ccc(Cl)c1Cl,-3.5673
B-1736,DTWBOPJMZJGHEW-UHFFFAOYSA-N,Cc1cc(O)c(Cc2ccccc2)c(C)c1Cl,-4.3009
B-1737,FPQJEXTVQZHURJ-UHFFFAOYSA-N,OCCNC(=O)C(=O)NCCO,-0.1124
B-1740,TYHHDWAHJRRYCU-UHFFFAOYSA-N,OC(=O)COc1ccccc1[N+]([O-])=O,-2.016
B-1741,SPJQDMKTFSPPLO-UHFFFAOYSA-N,CC(C)(C)[S](=O)(=O)C(C)(C)C,-1.2177
B-1742,VFDYKPARTDCDCU-UHFFFAOYSA-N,ClC(Cl)=C(Cl)C(Cl)(Cl)Cl,-4.1651
B-1743,WJTFHWXMITZNHS-UHFFFAOYSA-N,Brc1oc(C=O)cc1,-1.544
B-1745,OVOCLWJUABOAPL-UHFFFAOYSA-N,Cc1oc(cc1)C(O)=O,-0.8243
B-1746,ASHVULSQMDWKFO-UHFFFAOYSA-N,COCc1oc(C=O)cc1,-0.4992
B-1749,UDVZOMAEGATTSE-UHFFFAOYSA-N,CCCN(CCC)c1c(cc(C)cc1[N+]([O-])=O)[N+]([O-])=O,-2.9663
B-1750,PNRAZZZISDRWMV-UHFFFAOYSA-N,CNC(=O)Oc1c(cc(C)cc1C(C)(C)C)C(C)(C)C,-4.598
B-1752,JAMWHXUWMDVHJF-UHFFFAOYSA-N,Oc1ccc2Nc3ccccc3Sc2c1,-2.5748
B-1753,HWIGZMADSFQMOI-UHFFFAOYSA-N,COC(=O)COc1ccc(Cl)cc1Cl,-2.9596
B-1754,LVNNFHCEDQSWSC-UHFFFAOYSA-N,CCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,-4.8493
B-1755,JWEDKKSQRXHXJD-UHFFFAOYSA-N,CCCCCCCCOC(=O)COc1ccc(Cl)cc1Cl,-7.0217
B-1756,URELEWKDONECLX-UHFFFAOYSA-N,CCCOC(=O)COc1ccc(Cl)cc1Cl,-4.2502
B-1757,FIUFLISGGHNPSM-UHFFFAOYSA-N,COc1ccc(CCC(O)=O)cc1,-2.2144
B-1758,ZMWGIGHRZQTQRE-UHFFFAOYSA-N,CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,-4.4276
B-1761,DTCJYIIKPVRVDD-UHFFFAOYSA-N,CNC(=O)Nc1sc2ccccc2n1,-4.2373
B-1762,GNZCDDDPGSFZFG-UHFFFAOYSA-N,[O-][N+](=O)C(Cl)([N+]([O-])=O)[N+]([O-])=O,-1.9259
B-1763,WKZWTZTZWGWEGE-UHFFFAOYSA-N,CC(=C)C1CCC(C)(O)C(O)C1,-0.2311
B-1764,XPRZAEWSYWTDSQ-UHFFFAOYSA-N,CCCS[S](=O)CCC,-0.9199
B-1765,ZRWAPLTWCQQSAN-UHFFFAOYSA-N,COc1c(cccc1C(O)=O)C(O)=O,-2.2926
B-1766,DCQWRDUXRZSWHI-UHFFFAOYSA-N,CCC(=O)Oc1ccc(cc1)[N+]([O-])=O,-3.8925
B-1767,RJQXEHRFVKJLJO-UHFFFAOYSA-N,CCCCC(=O)Oc1ccc(cc1)[N+]([O-])=O,-4.3945
B-1769,STKYPAFSDFAEPH-UHFFFAOYSA-N,CC(C)C(NC(=O)CN)C(O)=O,0.4579
B-1770,OSGRUAAPIRXZTJ-UHFFFAOYSA-N,OCCNC(=O)CCCCC(=O)NCCO,0.4121
B-1771,DSVOTYIOPGIVPP-UHFFFAOYSA-N,CNC(=O)OCc1ccc(Cl)c(Cl)c1,-3.1389
B-1773,PFQUUCXMPUNRLA-UHFFFAOYSA-N,NC(=O)Nc1ccc(Br)cc1,-1.6336
B-1774,HVRUGFJYCAFAAN-UHFFFAOYSA-N,CCc1ccccc1Br,-3.6702
B-1776,JXVIIQLNUPXOII-UHFFFAOYSA-N,CC1CCCCC1NC(=O)Nc2ccccc2,-4.1108
B-1777,HFEASCCDHUVYKU-UHFFFAOYSA-N,COc1cccc(Cl)c1Cl,-3.309
B-1778,KZLMCDNAVVJKPX-UHFFFAOYSA-N,COc1c(Cl)cccc1Cl,-3.1019
B-1779,RASLWNGTMHFPIQ-UHFFFAOYSA-N,NC(=O)C=Cc1ccccc1[N+]([O-])=O,-1.2837
B-1784,JAGZUIGGHGTFHO-UHFFFAOYSA-N,CCOC(=O)CCc1ccccc1,-2.9086
B-1787,YFBPRJGDJKVWAH-UHFFFAOYSA-N,CNC(=O)Oc1cc(C)c(SC)c(C)c1,-3.9214
B-1789,SXQFCVDSOLSHOQ-UHFFFAOYSA-N,CC(O)C(N)=O,0.9435
B-1791,LKKOGZVQGQUVHF-UHFFFAOYSA-N,CCOC(=O)CCCCCC(=O)OCC,-2.0408
B-1792,PEUGOJXLBSIJQS-UHFFFAOYSA-N,CCOC(=O)CCCCCCC(=O)OCC,-2.5304
B-1793,MOXLHAPKZWTHEX-UHFFFAOYSA-N,Clc1ccc2ccccc2c1Cl,-6.1611
B-1794,ADRYPAGQXFMVFP-UHFFFAOYSA-N,Clc1cccc2cccc(Cl)c12,-5.7963
B-1796,PULNESMFDLBKAZ-SDNWHVSQSA-N,OC/1=CC(=O)C=CC1=N/Nc2ccccc2,-3.0299
B-1797,FYCWLJLGIAUCCL-UHFFFAOYSA-N,COC(C)C(N)C(O)=O,0.4853
B-1799,SRFHDEQOIMRMHH-UHFFFAOYSA-N,CC(C)CC(c1ccc(O)cc1)c2ccc(O)cc2,-3.3674
B-1800,VIWYMIDWAOZEAZ-SYDPRGILSA-L,C[C@@H](C[C@@H](C)C([O-])=O)C([O-])=O,-0.4564
B-1802,ZMGMGHNOACSMQN-UHFFFAOYSA-N,Brc1cccc(c1)N=C=S,-4.0851
B-1803,WXURHACBFYSXBI-GQKYHHCASA-N,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-5.6133
B-1804,LSEHCENPUMUIKC-UHFFFAOYSA-N,Oc1ccc(C2CCCCC2)c(O)c1,-2.5763
B-1805,GTSJHTSVFKEASK-UHFFFAOYSA-N,OCC1C(CO)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,-3.0802
B-1806,NONNFIAFWRSPPY-UHFFFAOYSA-N,OC(=O)c1ccccc1C(=O)c2ccc(Br)cc2,-3.0074
B-1807,NFMIMWNQWAWNDW-UHFFFAOYSA-N,CCNC1=NC(=O)N=C(NC(C)C)N1,-4.5241
B-1809,JITOKQVGRJSHHA-UHFFFAOYSA-M,[Na+].C[As](O)([O-])=O,0.5539999999999999
B-1811,VCBRBUKGTWLJOB-UHFFFAOYSA-N,CC(=C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.4325
B-1812,CURLHBZYTFVCRG-UHFFFAOYSA-N,CCC(C)OC(=O)Nc1cccc(Cl)c1,-3.1727
B-1813,XOHIHZHSDMWWMS-UHFFFAOYSA-N,CC(C)COc1ccc2ccccc2c1,-5.2117
B-1815,DWBQZSYTSNYEEJ-UHFFFAOYSA-N,Clc1ccc2ccc(Cl)cc2c1,-5.9217
B-1816,IZSBSZYFPYIJDI-UHFFFAOYSA-N,CCOC(=O)c1[nH]c(C)cc1C,-2.6212
B-1817,JIICYHFLIOGGHE-UHFFFAOYSA-N,COc1ccc(cc1C(O)=O)C(O)=O,-3.1165
B-1818,KVZJLSYJROEPSQ-OCAPTIKFSA-N,C[C@H]1CCCC[C@H]1C,-4.2719
B-1820,RMISVOPUIFJTEO-QWWZWVQMSA-N,C[C@@H](Cl)[C@@H](C)Cl,-2.3541
B-1821,USMKVLABRYGBJX-UHFFFAOYSA-N,OC(=O)c1cccc2cccc(c12)[N+]([O-])=O,-2.7501
B-1822,DOGIHOCMZJUJNR-UHFFFAOYSA-N,CCCCC(C)CCC,-6.0474
B-1824,NQMUGNMMFTYOHK-UHFFFAOYSA-N,COc1cccc2ccccc12,-4.1992
B-1825,IAIHUHQCLTYTSF-MRTMQBJTSA-N,CC1(C)[C@@H]2CC[C@@](C)(C2)[C@@H]1O,-2.2702
B-1826,VTZYVPLHCQBWSP-UHFFFAOYSA-N,CCC(CC)([S](=O)(=O)CC)[S](=O)(=O)CC,-2.0625
B-1827,QUWSDLYBOVGOCW-UHFFFAOYSA-N,Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,-7.0335
B-1829,WNPVAXLJVUXYFU-VOTSOKGWSA-N,O\N=C/1CCCC=C1,-0.9667
B-1830,RTNLUFLDZOAXIC-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,-9.703
B-1831,NJXPYZHXZZCTNI-UHFFFAOYSA-N,Nc1cccc(c1)C#N,-1.1693
B-1832,PLZZPPHAMDJOSR-UHFFFAOYSA-N,CCCCCCCCC#N,-3.2987
B-1835,WMUBNWIGNSIRDH-UHFFFAOYSA-M,[O-]C(=O)C(Cl)=C(Cl)Cl,-0.4659
B-1836,YGINUNRCDDYFKD-UHFFFAOYSA-N,FC(F)(F)c1[nH]c2cncnc2n1,-0.4505
B-1838,HVMUWHZAZGTMJK-UHFFFAOYSA-N,Cn1cnc2nc(Cl)nc(Cl)c12,-1.1522
B-1839,QSGNQELHULIMSJ-POHAHGRESA-N,CO[P](=O)(OC)OC(=C\Cl)/c1ccc(Cl)cc1Cl,-3.4066
B-1840,QTXHFDHVLBDJIO-UHFFFAOYSA-N,CCO[P](=S)(OCC)SCC(=O)NC(C)C,-2.0575
B-1841,CUJJSLYROAWARJ-UHFFFAOYSA-N,CNC(=O)CCSCCS[P](=O)(OC)OC,0.5416
B-1842,UPHOPMSGKZNELG-UHFFFAOYSA-N,OC(=O)c1c(O)ccc2ccccc12,-3.1284
B-1845,QSAWQNUELGIYBC-UHFFFAOYSA-N,OC(=O)C1CCCCC1C(O)=O,-1.935
B-1847,QGDOQULISIQFHQ-UHFFFAOYSA-N,CN1C(=O)N(C)C2=C(N(C)C(=O)N2C)C1=O,-0.9527
B-1849,PSGPXWYGJGGEEG-UHFFFAOYSA-N,CCCCOC(=O)C1(O)c2ccccc2c3ccccc13,-3.8885
B-1850,CQQUWTMMFMJEFE-UHFFFAOYSA-N,CCN(CC)C(=O)CCl,-0.243
B-1852,KNKRHSVKIORZQB-UHFFFAOYSA-N,OCc1cc(Br)ccc1O,-0.2072
B-1853,RKAFKUROUOLPOL-UHFFFAOYSA-N,CC(C)C(CC(O)=O)C(O)=O,-0.4073
B-1854,YIVZYFDBEPMPNL-LBPRGKRZSA-N,CCOC(=O)[C@H](Cc1ccccc1)NC(C)=O,-1.7557
B-1857,QFQYZMGOKIROEC-RQOWECAXSA-N,OC(=O)\C=C/c1ccc2OCOc2c1,-3.8523
B-1859,WUMGYHICFXGLAB-UHFFFAOYSA-N,Cc1ccc2cc3ccc4ccccc4c3cc2c1,-6.644
B-1860,KYJPMPXTXCFCRM-UHFFFAOYSA-N,Cc1ccc2cc3c(ccc4ccccc34)cc2c1,-6.8162
B-1861,YFYHJNJCAGHSFA-UHFFFAOYSA-N,Cc1c2ccccc2c3ccc4cccc5ccc1c3c45,-8.5234
B-1862,FLFWJIBUZQARMD-UHFFFAOYSA-N,S=C1Nc2ccccc2O1,-2.1795
B-1863,GVYLCNUFSHDAAW-UHFFFAOYSA-N,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-6.8074
B-1865,DMOVPHYFYSASTC-UHFFFAOYSA-N,C#CCCCCCC#C,-2.983
B-1866,FJCFFCXMEXZEIM-UHFFFAOYSA-N,OC(=O)C1=C[NH++]([O-])[CH-]C=C1,-1.2983
B-1867,SBRBXWIDHBSVPD-UHFFFAOYSA-N,CCCCO[P](=O)(CC)OCCCC,-1.5687
B-1868,NPNBLTJGRBYCJB-UHFFFAOYSA-N,CCCCO[P](C)(=O)OCCCC,-1.4155
B-1869,KDTZBYPBMTXCSO-UHFFFAOYSA-N,Oc1ccccc1Oc2ccccc2,-3.2286
B-1870,BFIAIMMAHAIVFT-UHFFFAOYSA-N,CCC(O)CN(CC(O)CC)CC(O)CC,-0.5229
B-1871,ACYOLKMEHHTLAB-UHFFFAOYSA-N,Cc1c2ccccc2cc3ccc4ccccc4c13,-6.5648
B-1872,JHRWWRDRBPCWTF-UHFFFAOYSA-N,ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,-5.3968
B-1873,YSUQLAYJZDEMOT-UHFFFAOYSA-N,CCCCOCC1CO1,-0.8135
B-1874,YXEOEPYIBGTLML-UHFFFAOYSA-N,Cc1cc(Cl)c(O)c(Cl)c1,-1.4202
B-1878,FBQQHUGEACOBDN-UHFFFAOYSA-N,Cc1ccc2nc3SC(=O)Sc3nc2c1,-5.3698
B-1879,YIKWKLYQRFRGPM-UHFFFAOYSA-N,CCCCCCCCCCCCN=C(N)N.CC(O)=O,-2.6592
B-1881,OXHDYFKENBXUEM-UHFFFAOYSA-N,OC(=O)CN(C[P](O)(O)=O)C[P](O)(O)=O,-0.0256
B-1882,XBDWIJCZQWUMMU-UHFFFAOYSA-N,Nc1ccc(CC(=O)c2ccccc2)cc1,-1.805
B-1883,URUJZHZLCCIILC-UHFFFAOYSA-N,Clc1ccc(Oc2ccc(Cl)cc2)cc1,-4.7999
B-1884,JGKJMBOJWVAMIJ-UHFFFAOYSA-N,O.CC(C)(O)C1CCC(C)(O)CC1,-1.6774
B-1886,JSFUMBWFPQSADC-UHFFFAOYSA-N,Nc1ccc(N)c2C(=O)c3c(N)ccc(N)c3C(=O)c12,-6.9515
B-1887,GZJNBGYLANALSV-UHFFFAOYSA-N,CC(=O)Oc1c(cc(c(C)c1C(C)(C)C)[N+]([O-])=O)[N+]([O-])=O,-4.4717
B-1888,UGJBHEZMOKVTIM-UHFFFAOYSA-N,OC(=O)CNC=O,0.2672
B-1889,JBQTZLNCDIFCCO-UHFFFAOYSA-N,Oc1ccc(cc1)C(=O)Cc2ccccc2,-1.5008
B-1890,BKVJOVPVLOJPKJ-UHFFFAOYSA-N,CCO[P](=S)(OCC)SCC[S](=O)(=O)CC,-2.5403
B-1891,IGJZSNRZNHDOFW-UHFFFAOYSA-N,Cc1c2ccccc2cc3c1cc(F)c4ccccc34,-7.31
B-1892,MWMBCXXTFFHALK-UHFFFAOYSA-N,Cc1cccc2ccc3cc4ccccc4cc3c12,-6.644
B-1893,ZKUYSJHXBFFGPU-UHFFFAOYSA-N,OC(=O)c1cc(Cl)ccc1[N+]([O-])=O,-1.319
B-1894,YICSVBJRVMLQNS-UHFFFAOYSA-N,CCCCO[P](=O)(OCCCC)Oc1ccccc1,-3.4746
B-1895,LINPVWIEWJTEEJ-UHFFFAOYSA-N,COC(=O)C1(O)c2ccccc2c3ccc(Cl)cc13,-4.1836
B-1898,YTMJGWZZUJCJPE-UHFFFAOYSA-N,Cc1c2ccccc2cc3c4ccccc4cc(F)c13,-7.31
B-1899,DIIFUCUPDHMNIV-UHFFFAOYSA-N,Cc1c2ccccc2cc3c4ccccc4ccc13,-7.343
B-1900,WLGDDELKYAWBBL-UHFFFAOYSA-N,OC(=O)CCCCCCCC=O,-0.9574
B-1901,KJSVAEGLTPBKAA-UHFFFAOYSA-N,ClC(Cl)C(=O)Nc1ccccc1,-3.3555
B-1902,WEBRDDDJKLAXTO-UHFFFAOYSA-N,CCC1OCCO1,0.2919
B-1903,XYIWQQBZKLUEND-UPHRSURJSA-N,N\C(NO)=C(/N)N=O,-0.7773
B-1904,PIIZYNQECPTVEO-UHFFFAOYSA-N,Cc1cc(O)ccc1[N+]([O-])=O,-2.1103
B-1905,YFVXLROHJBSEDW-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(cc1)N=Nc2ccc(Nc3ccccc3)cc2,-7.5229
B-1907,HSBSUGYTMJWPAX-UHFFFAOYSA-N,OC(=O)CCC=CC(O)=O,-1.2045
B-1908,XRQHTUDGPWMPKX-UHFFFAOYSA-N,CCO[P](=S)(OCC)SC[S](=O)CC,-1.5384
B-1909,YVPSNUIHHFTTRL-UHFFFAOYSA-N,CCO[P](=S)(OCC)SC[S](=O)(=O)CC,-2.5309
B-1910,KQTVWCSONPJJPE-UHFFFAOYSA-N,CCOc1snc(n1)C(Cl)(Cl)Cl,-3.3254
B-1912,XAMUDJHXFNRLCY-UHFFFAOYSA-N,CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1,-4.4643
B-1913,DHKAICYEDDOCRO-UHFFFAOYSA-N,C[Hg]C#N,-0.0821
B-1914,WQFXJSOUBPGBGW-UHFFFAOYSA-N,Cc1nc(C)c(cc1C(O)=O)C(O)=O,-2.809
B-1915,IVNZBWNBYXERPK-DZGBHZPSSA-K,[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1cc2C=CC(=O)\C(=N/Nc3ccc(c4ccccc34)[S]([O-])(=O)=O)c2c(c1)[S]([O-])(=O)=O,-0.8783
B-1917,RIUBVVOTTNDDIR-UHFFFAOYSA-N,CN1C(=O)N(C)c2nc(C)c(C)nc2C1=O,-1.3429
B-1918,DVDUMIQZEUTAGK-UHFFFAOYSA-N,CCCC(=O)Oc1ccc(cc1)[N+]([O-])=O,-3.9404
B-1919,YXAOOTNFFAQIPZ-UHFFFAOYSA-N,Oc1ccc2ccccc2c1N=O,-2.9374
B-1920,VFXXTYGQYWRHJP-TXEJJXNPSA-L,C[C@@](CCC([O-])=O)(N=N[C@](C)(CCC([O-])=O)C#N)C#N,-2.0083
B-1921,RQVGAIADHNPSME-UHFFFAOYSA-N,CCO[P](=S)(OCC)SCN1N=Nc2ccccc2C1=O,-4.5171
B-1924,PFIADAMVCJPXSF-UHFFFAOYSA-N,COc1cc(Cl)c(OC)cc1Cl,-4.413
B-1925,VDIPNVCWMXZNFY-UHFFFAOYSA-N,CNCCC(O)=O,-0.0543
B-1926,IPBRZLMGGXHHMS-UHFFFAOYSA-N,Clc1ccccc1Oc2ccccc2,-4.7796
B-1927,DWSYMNWJOYKKCK-UHFFFAOYSA-N,CCCCO[P](=O)(OCC)OCC,-1.1466
B-1928,QIGLJVBIRIXQRN-ZETCQYMHSA-N,CCOC(=O)[C@@H](N)CC(C)C,-0.5606
B-1929,DWRCRIMPBCLETK-UHFFFAOYSA-N,OC(=O)C(CSSCC(NC(=O)Cc1ccccc1)C(O)=O)NC(=O)Cc2ccccc2,-1.833
B-1930,SYJFEGQWDCRVNX-UHFFFAOYSA-N,C1C[n+]2ccccc2c3cccc[n+]13,-3.425
B-1931,RJYXLZQZBLGBOM-UHFFFAOYSA-N,COc1cc(Cl)c(Cl)cc1OC,-3.4588
B-1932,YCAGGFXSFQFVQL-UHFFFAOYSA-N,COC1=COC(=CC1=O)CS[P](=O)(OC)OC,0.7286
B-1933,DBVJJBKOTRCVKF-UHFFFAOYSA-N,CC(O)([P](O)(O)=O)[P](O)(O)=O,0.5249
B-1935,NSMWYRLQHIXVAP-OLQVQODUSA-P,C[C@H]1C[NH2+][C@H](C)C[NH2+]1,0.4864
B-1936,XGTKSWVCNVUVHG-UHFFFAOYSA-N,CC(=O)C=CC(O)=O,-0.2332
B-1937,IUDGNRWYNOEIKF-UHFFFAOYSA-N,OC(=O)CCCCCCCCCCBr,-3.699
B-1938,QWCKQJZIFLGMSD-UHFFFAOYSA-N,CCC(N)C(O)=O,0.2868
B-1939,BOUGCJDAQLKBQH-UHFFFAOYSA-N,FC(Cl)C(F)(F)F,-1.959
B-1942,IPMQSLPLJDKUPI-UHFFFAOYSA-N,O=C1CCCC1C#N,-0.3567
B-1943,WARIWGPBHKPYON-UHFFFAOYSA-N,CCSC(=O)N(CC)CC,-1.6917
B-1944,YSRMRWIQPVDQBV-UHFFFAOYSA-N,C=CCO[P](=O)(OCC=C)c1ccccc1,-2.8999
B-1945,GXYBSEVPLCHEBL-UHFFFAOYSA-N,CCCCO[P](=O)(CCCC)CCCC,-1.7166
B-1947,UOTMHAOCAJROQF-UHFFFAOYSA-N,Oc1ccc(C=O)cc1Br,-2.1794
B-1948,CJDNEKOMKXLSBN-UHFFFAOYSA-N,Clc1ccc(cc1)c2cccc(Cl)c2,-6.4001
B-1949,RBJIGQRZLITQJG-UHFFFAOYSA-N,OC(=O)COc1cccc(Cl)c1Cl,-2.8097
B-1950,BCHOKJRLDTXCSF-UHFFFAOYSA-N,CCOC(=O)C(C)OC(C)=O,-0.6994
